news,date,time,title,url,textko,texten
조선,2016.03.10,3:00,"BBC 직관력으로 승리… 인공지능 이정표, AP 원조가 인간 흉내내던 모방품에 당해",http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000184.html,"[인간 對 인공지능 두뇌전쟁]해외 언론 반응
인공지능 바둑 프로그램 '알파고'가 이세돌 9단과의 첫 대국에서 이긴 것에 대해 영국 BBC방송은 알파고가 인간 고유 영역으로 생각했던 직관력(intuition)을 사용해 승리했다고 평가했다. 로이터통신은 알파고의 승리가 인공지능(AI) 발전 역사에 새 이정표를 세웠다고 했다. 영국 가디언은 인류의 가장 창의적이고 복잡한 게임을 컴퓨터 프로그램이 완전 정복했다고 논평했다.무엇보다 알파고의 학습 능력과 예상을 뛰어넘는 발전 속도에 주목했다. 미국 IT 전문 매체인 와이어드는 체스보다 훨씬 복잡한 바둑에서 AI가 이기려면 적어도 10년은 걸릴 줄 알았는데 이번 경기로 그렇지 않다는 게 드러났다고 했다. AP통신은 알파고는 인간의 직관을 흉내 내는 방식으로 디자인됐는데, 원조가 모방품에 당했다고 평가했다.한국과 더불어 바둑 3대 강국인 중국·일본도 충격을 감추지 못했다. 중국 신화통신 영문판은 바둑은 컴퓨터가 인간을 꺾기 가장 어려운 경기로 여겨졌다는 점에서 놀라운 결과라고 했다. 중국 과기신보는 인공지능이 인간 심리를 공격하는 방법까지 알고 있는 것 같다고 했다. 일본 바둑계의 일인자인 이야마 유타(井山裕太) 9단은 마이니치신문에 놀랐다. 이 정도로 두는 것은 대단하다고 했다. 일본 언론들은 인공지능이 인류 대표와의 대결에서 승리했다(야후뉴스), 인공지능은 인간이 언어화·계량화할 수 없었던 감각에 대해서는 약점을 보여왔는데, 인공지능이 직관(直觀)의 영역에 도달했다는 것을 알파고가 보여줬다(닛케이비즈니스), 역사의 순간에 섰다(마이니치신문)고 평가했다.가상 화폐 비트코인으로 판돈을 거는 미국 도박 사이트 '비트벳'에서는 알파고 우세를 점쳤다. 9일 오전 9시(한국 시각) 최종 마감된 베팅에서 '알파고 승'에는 80.21비트코인, '이세돌 승'에는 68.58비트코인이 걸렸다. 예측 사이트 '굿저지먼트오픈'의 네티즌 투표에서는 65%가 알파고 승리에 표를 던졌다.미국 CNBC방송은 이번 도박의 최대 승자가 구글이라고 했다. 방송은 알파고가 AI 분야의 상징이 됐다며 구글이 상금 이상의 '판돈'을 챙겼다고 했다. 신화통신은 구글이 이번 대결에 상금 100만달러를 포함해 200만달러(약 24억원)를 투입했지만 홍보 효과는 최소 1억달러(약 1200억원)에 이를 것이라고 분석했다.",
조선,2016.03.10,3:00,산업혁명에 비견될 사건… 그런데 왠지 으스스하다,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000192.html,"[인간 對 인공지능 두뇌전쟁]- 낙관·비관 교차한 각계 반응김명자 기술의 가치가 인간의 가치를 압도하는 게 아닌가 두려워이어령 알파고를 만든 사람도 인간… 본질적으로는 인류의 승리
9일 이세돌 9단이 알파고와 벌인 바둑 대결에서 3시간 30분 만에 열세를 인정하고 돌을 던지자 대한민국은 충격과 함께 복합적인 감정에 휩싸였다. 기계가 인간의 지능을 넘어섰다는 흥분과 함께 기계에 맞선 인류의 '우세선'이 무너졌다는 두려움이 혼재했다.알파고의 이번 승리가 인류사에 획을 긋는 '사건'이란 점에는 이견이 없었다. 주경철 서울대 서양사학과 교수는 알파고가 승리한 세상이 유토피아일지 디스토피아일지는 모르겠지만 농업·산업혁명에 비견할 만한 인류 역사의 거대한 전환기를 본 듯한 느낌이라고 했다. 한국과학기술단체총연합회 차기 회장인 김명자 전 환경부 장관은 과학자이자 한 인간으로서 예상보다 훨씬 빨리 인공지능이 발전한 것 같아 흥분된다면서도 이번 알파고의 승리로 기술의 가치가 인간의 가치를 압도하는 게 아닌가 하는 두려운 생각이 든다고 말했다. 소설가 이문열씨는 기계가 인간을 압도하는 것은 공상과학 영화에서나 가능하다고 생각했는데 현실이 된 것 같아 기분이 으스스하다고 했다. 문학평론가인 김병익 문학과지성사 상임고문은 인간이 유일하게 지능을 가진 존재라는 자부심이 깨어질 때가 되었다고 했다.
이어령 전 문화부 장관은 인간의 패배가 충격적이지만 본질은 인류의 승리란 점을 간과해선 안 된다며 알파고를 만든 사람도 인간이므로 인간과 인간의 대결이었을 뿐이라고 했다. 그는 인공지능이 스스로 인공지능을 만드는 특이점(singular point)을 넘어설 때가 인공지능이 실질적으로 인간을 넘어서는 새로운 세상이 펼쳐지는 것이라고 내다봤다. 김우창 고려대 명예교수는 인공지능 덕분에 사람이 편리해진다 해도 '사람의 속도'로 살지 못하는 문제가 생길 것이라며 기술 발전을 중단할 수는 없으니 사람이 기계를 어찌 부릴지 고민하는 자의식을 가져야 한다고 했다. 소설가 김주영씨는 바둑도 사람의 일부분인데 사람 냄새가 나지 않는 쪽이 이겨 섭섭하다고 했다.시민들이 받은 충격도 컸다. 서울 종로구 관수동의 국일기원에서 대국을 지켜본 남모(76)씨는 알파고는 이 9단에게 맞서 섬뜩할 정도로 냉정하게 수를 받아쳤다며 인간으로서 자존심 상하고 충격적인 일이라고 했다. 김모(75)씨는 알파고가 간간이 정석에서 찾아볼 수 없는 특이한 수를 뒀을 때 '컴퓨터의 실수'일 거라 생각했는데 결과를 보니 수십수를 내다본 계산이었던 것 같아 두렵다고 했다.인공지능을 연구하는 전문가들은 '기술의 진화'를 확인했다며 환영했다. 소프트웨어정책연구소 김진형 소장은 알파고의 승리를 보며 인류의 과학기술이 한 걸음 더 진전했다는 생각에 과학자로서 통쾌하고 자랑스러웠다고 했다. 김대식 카이스트 교수는 오늘은 '기계의 시대'가 열리는 역사적인 날이라고 했다. 카이스트의 알고리즘 동아리 '런'의 고지훈(2학년)씨는 놀랍다. 인공지능 분야를 더 공부해보고 싶은 마음이 들었다고 했다.이 9단의 패배가 결정되자 SNS(소셜네트워킹서비스)와 인터넷 게시판에는 충격과 불안, 놀라움과 꺼림칙한 반응을 담은 글들이 속속 올라왔다. 한 누리꾼은 '얼마 안 가 영화 터미네이터에서 보던 '인간 대(對) 사이보그'의 전쟁이 벌어지는 세상이 오는 게 아닌지 모르겠다'고 했다. 그러나 작년 미국 국방부가 주최한 '로봇공학 챌린지'에서 15위를 차지한 로보티즈 김병수 대표는 과학기술은 인류의 적절한 통제가 이뤄지는 한 인류를 위협하진 않을 것이라고 했다.",
조선,2016.03.10,3:00,"2살 인공지능, 5000년 인간 바둑을 넘다",http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000244.html,"[알파고, 이세돌에 1국 승리… 소설가 복거일 특별기고] 인류의 마지막 희망이었던 바둑마저 무너져 큰 충격기계가 인간 능가하는 궁극적 승부는 이미 정해진 길30년 후엔 모든면에서 사람 뛰어넘는 超지능 나올 것기계가 사람보다 빨리 달린다고 100m 경주가 시들해지나
바둑 프로그램 알파고가 이세돌 9단에 첫판을 이겼다. 인공지능이 사람의 지능을 빠르게 추월하는 추세를 걱정한 사람들이 마지막 희망을 건 분야들 가운데 하나가 바둑이었으므로 문화적 충격은 작지 않을 것이다.그러나 궁극적 승부는 이미 정해진 터였다. 설령 이번 대전들에서 전패(全敗)하더라도 알파고가 멀지 않은 장래에 인간 기사들을 이기리라는 것은 확실했다.장기든 바둑이든 고스톱이든 게임이라 부르는 것들은 본질적으로 '계산 장치'다. 그리고 계산이야 인공지능이 사람의 지능보다 훨씬 낫다. 서양 장기에서 인공지능이 최고수를 이긴 것은 벌써 여러 해 전이다. 10대 후반의 기사들이 이름 높은 바둑 고수들에게 흔히 이기는 현상도 그 나이의 사람이 계산을 가장 잘하기 때문이다.인공지능은 빠르게 사람의 지능을 보강하고 대치한다. 이미 여러 분야에서 특히 진료와 법적 판단에서 전문가 체계(expert system)라 불리는 인공지능이 자리를 잡았다. 전문가 체계는 해당 분야의 전문가들이 참고하는 규칙들과 자료들을 정리해서 스스로 판단할 뿐 아니라 스스로 배우는 능력까지 갖춰서 새로운 상황에 적응한다.이런 추세에서 상징적 사건은 이미 40년 전에 나왔다. 19세기 중엽 수학자들은 '4색 추측'을 내놓았다. 맞닿은 구역이 같은 색이 아니도록 지도를 칠하는 데는 네 가지 색깔들로 충분하다는 얘기다. 이 추측의 증명은 보기보다 힘들어서 1976년에야 나왔다. 그러나 증명 과정이 너무 방대하므로 컴퓨터 프로그램만이 따라갈 수 있다. 인공지능이 수학적 증명의 본질적 부분이 된 것이다.인공지능이 우리 삶을 근본적으로 바꾸어 왔지만, 우리 사회에선 그것의 성격에 대한 논의가 드물었다, 당장 일자리들에 미치는 부정적 영향을 주로 얘기한다. 알파고의 선전은 인공지능에 대한 진지한 논의가 나오는 계기가 될 수 있다. 인공지능은 왜 그리도 혁명적인가?생명체들은 환경에 적응하면서 생존한다. 그렇게 적응하는 기본적 수단은 유전자들에 담긴 지식으로 본능이라 불린다. 환경에 빠르게 반응하기 위해서 동물들이 발전시킨 뇌에 담긴 지식은 지능이라 불린다. 사회에 존재하는 지식은 문화라 불린다.인공지능은 말 그대로 사람의 뇌에 자리 잡은 지능을 보완한다. 사람의 지능이 만든 기술이지만 다른 기술들과 달리 지능과 같은 수준에서 작동한다. 여기에 인공지능의 혁명성이 있다.그래서 기계들에 인공지능이 장착되면 기계들은 자율성을 지니게 된다. 무인 항공기나 '운전자 없는 자동차'는 이런 추세를 잘 보여준다. 지금까지는 기계들이 사람의 근육을 보강하거나 대치했지만, 인공지능이 장착된 기계들은 사람을 완전히 밀어낸다.여기서 주목할 점은 사람의 뇌는 거의 바뀌지 않는다는 사정이다. 사람의 뇌는 이미 생존에 필요한 수준보다 9배가량 커서 출산이 무척 힘들고 위험하다. (사람은 다른 유인원들보다 뇌가 3배가량 크고, 유인원들은 원숭이들보다 뇌가 3배가량 크다.) 반면 인공지능의 용량은 제약이 없다. 그리고 한 가지 일을 잘하는 인공지능들을 한데 융합하는 일이 어려운 것도 아니다.이런 추세의 끝은 모든 면에서 사람들을 뛰어넘는 인공지능의 출현일 것이다. 현재 전문가들의 평균적 예측은 2040년경에 그런 초지능(超知能)이 나오리라고 본다. 초지능이 나온 세상에서 생태계에 군림하는 사람의 지위는 불안할 수밖에 없다. 초지능이 자신을 낳은 인류에 호의적이리라는 보장도 없다. 실제로 많은 석학들이 인공지능의 연구를 자제하자고 주장한다. 그런 제안은 부질없지만 그들이 고뇌하는 문제들은 우리도 성찰해야 한다.그러면 바둑의 장래는? 알파고가 사람보다 잘 둔다 해서 애기가들이 수담(手談)을 마다할 리는 없다. 기계가 사람보다 훨씬 빨리 달린다고 100m 경주가 시들하거나 우사인 볼트의 인기가 줄지 않는다. 그래서 이창호나 이세돌의 일화들은 오래 전설로 남을 것이다.
",
조선,2016.03.10,3:00,타이틀전도 컴퓨터끼리 경쟁하는 시대 오나,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000187.html,"[인간 對 인공지능 두뇌전쟁]충격 휩싸인 바둑계
한국 최고의 바둑기사 이세돌 9단이 '알파고'에 패하자 바둑계와 바둑 팬들은 충격에 빠졌다.바둑계 안팎에선 이제 인간 바둑기사도 컴퓨터 기사에 자리를 내주고 사라져야 하는 것 아니냐는 말이 나왔다. 인터넷에선 사람끼리 하는 대국보다 알파고가 나온 대국이 더 재미있는 것 같다며 이제는 타이틀전도 컴퓨터끼리 경쟁하는 시대가 오게 될 것이라는 반응도 있었다. 바둑 승급 심사도 인간끼리 대결해서 정할 것이 아니라 컴퓨터가 점수화하는 편이 좋을 것이라는 얘기까지 나왔다.프로기사 박지은 9단은 기계가 인간을 모조리 대체해 가는 세상에서 바둑만은 그래도 기계가 인간을 이길 수 없는 분야라고 생각했다며 바둑의 몰락은 인간의 몰락이며, 바둑을 좋아하는지 여부를 떠나 슬픈 일이라고 했다.바둑계가 충격에 빠진 것은 승패 때문만은 아니었다. 서능욱 9단은 특이한 수 때문에 놀란 게 아니다며 인간과 다르게 바둑을 대하는 방식, 도무지 그 속을 알 수 없는 냉정함이 더욱 충격적이었다고 했다. 서 9단은 바둑의 매력은 결과를 예측할 수 없는 신비로움에 있다며 인간이 기계한테 진다면 사람들이 굳이 바둑을 둘 이유가 없게 되는 것 아니냐고 말했다.서양 장기에 해당하는 체스의 경우 1997년 사람이 IBM의 수퍼컴퓨터 '딥블루'에 지면서 인기가 시들해졌다. 바둑은 경우의 수가 체스보다 훨씬 더 많지만 컴퓨터가 인간을 완전히 넘어서는 것은 시간문제라는 얘기가 나온다.",
조선,2016.03.10,3:00,당황하기 시작한 이세돌,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000258.html,"[인간 對 인공지능 두뇌전쟁] 白 알파고 / 黑 이세돌 9단
백이 좌하귀에서 안일하게 처리하면서 전체적으로 흑이 다소 편해진 국면. 모두가 이세돌의 페이스로 기울어가기 시작했다고 판단하던 시점에 알파고는 멋진 승부수로 형세 반전의 기회를 마련한다. 그곳은 어디였을까.이 수를 당하면서 이세돌은 당황하기 시작했고 알파고는 승리를 향한 순항에 나섰다.
〈참고 1도〉=백 102로 뛰어든 수가 국내 프로기사들 가운데 누구도 예상 못 했던 강수이자 승착(勝着)이었다. 백은 이후 총보 115까지 필연의 수순으로 우변에서 선수로 이득을 본 후 유유히 좌상귀를 지켜 흐름을 반전시키는 데 성공했다. 기계라고 믿기 힘든 완벽한 수읽기이자 승부 호흡이었다.〈참고 2도〉=총보 109로 1에 두어 차단을 시도하는 것은 어떨까. 그것은 우변에서 11까지의 수순으로 패(覇)가 발생한다. 흑집이던 곳에서 패가 나는 것만으로도 곤란한데 백에겐 12로 이어 상변 흑의 삶을 추궁하는 절대 팻감까지 있다.〈참고 3도〉=백이 총보 110으로 갈라쳐 왔을 때 111이 나약한 수 같지만 어쩔 수 없었다. 흑이 1 이하로 강력하게 받아쳐 수상전으로 이끌고 가는 것은 백 10의 호구가 좋은 수로 12에 이르면 흑이 꼼짝없이 잡히는 결과가 된다.",
조선,2016.03.10,3:00,전 세계서 유튜브 시청… 국내 포털 동시접속 한때 30만명 넘어,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000260.html,"[인간 對 인공지능 두뇌전쟁] 생중계 조선닷컴에도 접속 폭주
9일 열린 이세돌 9단과 구글 인공지능 알파고의 바둑 대결은 온·오프라인 구분 없이 전 세계 미디어와 네티즌의 이목이 쏠린 '글로벌 이벤트'였다.대국이 열린 서울 광화문 포시즌스 호텔은 미국·유럽·아시아 등의 외신 기자 100여명을 포함해 취재진 300여명이 몰려 북새통을 이뤘다. 대국을 주최한 구글은 한국어와 영어 브리핑실을 별도로 운영했다. 바둑기사 유창혁 9단은 바둑 행사에 이렇게 많은 외국 기자가 몰린 것은 처음 봤다고 했다. 영국 일간지 '텔레그래프'의 마두미타 무르지아 기자는 대국 자체도 흥미진진했지만, (알파고가 이긴) 결과는 더 놀라웠다며 인공지능의 무궁무진한 발전 가능성을 확인할 수 있었던 의미 있는 이벤트였다고 했다.이날 온라인과 모바일에서도 최대 화제는 알파고와 이세돌의 바둑 대결이었다. 구글의 동영상 플랫폼 유튜브와 인터넷 포털 사이트에서 이 시합을 생중계했고, 채널마다 접속자가 폭주했다.이세돌의 패색이 짙던 오후 4시 25분쯤 유튜브 생중계 채널에는 전 세계에서 9만7000여명이 접속해 대국을 지켜봤다. 네이버 생중계 채널은 한때 동시 접속자가 30만명을 넘었고, 5만건이 넘는 댓글이 달렸다. 대국 전 과정을 생중계한 조선닷컴(www.chosun.com)에도 7만2000여명의 네티즌이 몰렸다. BJ(방송자키)로 활동하는 바둑기사 조연우 초단의 아프리카TV 방송 채널에도 수만 명이 접속해 바둑 중계와 해설을 들었다.",
조선,2016.03.10,3:00,"102번째 手, 저게 뭐지?… 이세돌의 의표 찌른 알파고",http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000254.html,"[인간 對 인공지능 두뇌전쟁] 이세돌·알파고 5번기 1국 리뷰알파고, 중반 위기 맞자 '깜짝 수' 국가대표 검토진도 놀란 승부수… 한순간에 판세 뒤집고 승기 잡아이세돌, 초반 주도권 쥐려 흑 선택… 비틀기 전략 썼지만 팽팽한 접전알파고, 침착한데다 전투력 강해  최규병 9단 초기 이창호처럼 두텁게 두며 상대 실수 받아먹어
사람과 기계의 '신경전'은 초반부터 팽팽하게 출발했다. 상대가 홀짝을 틀려 흑백 선택권을 잡게 된 이세돌은 일반의 예상을 뒤엎고 흑을 선택했다. 작전의 주도권을 자신이 행사하겠다는 의도였다. 이세돌은 소목(小目)에 첫 돌을 놓았고, 알파고는 유럽 챔피언 판후이와의 다섯 번 대국에서와 마찬가지로 화점(花點)에 첫수를 두었다.이세돌의 비틀기 전략은 흔히 사용하지 않는 7에서부터 등장했다. 10은 평범하다. 포석에 다소 약하고, 알기 쉽게 판을 짜 나가겠다는 알파고의 작전이 감지됐다. 주변의 중앙 흑이 강한 환경인 만큼 현명한 선택이기도 했다. 16에 대해 한국기원에 차려진 국가대표 바둑팀 검토진은 처음엔 중급자가 범하는 실수로 규정했지만, 이후 18의 갈라침이 그럴듯해 그런대로 일리 있다는 평으로 바뀌었다.
23에 대한 24, 26은 얼핏 무리인 것처럼 보여도 적극적 수법이었다. 전투는 이후 중앙으로 번져갔다. 66으로 흑의 요석(要石) 두 점을 잡게 돼선 백 우세의 국면이 됐다. 64의 붙임에서 고수(高手)의 체취가 물씬 풍긴다는 말이 국가대표 검토진으로부터 나왔다. 사이버오로 해설자 홍민표 9단으로부터 지금까지 알파고에게서 실수가 전혀 안 보인다. 대단하다는 감탄이 나왔다.알파고는 형세가 좋다는 확신이 선 듯 76까지 쭉쭉 밀어붙였다. 그러나 그 직후 80이란 문제의 수가 등장한다. 80에 대해선 의견이 엇갈렸다. 81의 양 걸침을 허용해 주도권이 흑에게로 넘어갔다는 견해가 많았지만, 좌상귀에서 흑이 준동할 수 있는 다양한 맛을 봉쇄한 침착한 호착이란 의견도 나왔다.뭔가 위기를 감지한 알파고는 84부터 92까지 변화를 구한다. 89로 중앙을 크게 봉쇄해선 주도권이 다시 흑에게 넘어갔는데, 그러나 이상하게도 형세는 크게 기울지 않았다. 이창호 9단은 아직 낙관하기엔 이른 국면이라고 했다.92로 임시변통 후 선수(先手) 행사 뒤 달려간 102가 놀라운 한 수였다. 처음엔 국가대표 검토진에서도 불리해서 던져본 승부수라고 보았는데, 상세한 검토 결과 감탄을 자아낼 만한 호착이었다. 선수로 수를 낸 뒤 116으로 좌상귀를 지켜선 한순간에 균형을 되찾았다. 역전이라는 분석까지 나왔다(목진석 해설 참조).둘의 시간 사용량은 비슷하게 흘러갔지만, 이때부터 알파고의 착점이 눈에 띄게 느려지면서 승세를 다져나갔다. 국내 기자용 해설장에 선 김성룡 9단의 형세에 관한 질문에 객석에 있던 양건 9단은 어려운 형세라며 단정적인 말을 삼갔다. 하지만 복도에 있던 이상훈 9단, 한게임 해설자인 조한승 9단 등은 조심스럽게 덤이 부담스러워질 것 같다며 걱정을 쏟아냈다. 124로 붙여 넘는 큰 끝내기 수단을 남기고 126부터 140까지 우하귀에서 크게 살아선 백의 우세가 구체화되기 시작했다. 외국 취재진용 해설장에서 해설을 맡은 미국 출신 일본기원 9단 마이클 레드먼드도 알파고에게 승산이 있음을 인정하기 시작했다. 순간 알파고에게서 작은 실수가 나왔다. 141로 뛰었을 때 142로 둔 수는 1의 4 자리로 한 칸 뛰어 사는 것에 비해 2집 이상 손해였다.그래도 흑의 열세설은 눈덩이처럼 커져갔다. 현 세계 1인자인 커제(柯潔)도 같은 의견을 밝히고 있다고 현장에 취재 온 중국 기자가 전했다. 150으로 좌변의 큰 곳을 백이 차지해선 7집 반에 달하는 큰 덤을 부담할 길이 없어졌다. 김성룡 9단은 몇 번이나 계가를 거듭하다 많이 졌다고 탄식했다. 이후는 그냥 두어본 수순. 186을 본 이세돌이 패배를 선언했다. 계가를 했다면 흑이 반면(盤面)으로 4집쯤 남는 형세. 덤을 제하면 백이 3집 반 정도 이긴다는 계산이다.이날 바둑을 검토한 국내 프로들의 생각을 종합하면 이렇다. 첫째 알파고는 침착했다(10, 80). 둘째 완급 조절 능력과 전투력도 돋보였다(24~28, 82~86,102~114). 셋째 찬스가 찾아왔을 때 승부처에서 기민한 모습을 보여주었다(122, 124). 넷째, 간혹 실수를 해도(142) 감정이 없는 기계답게 전혀 흔들리지 않고 다음 착점에 임한다. 최규병 9단은 1국만 놓고 보면 두텁게 두다가 상대 실수를 받아먹고 쉽게 이겨가던 초기 이창호의 모습을 연상시킨다고 말했다.바둑에서 이긴 쪽의 중종반 느슨함은 승리를 위한 안전 운영으로 미화되곤 한다. 그 주체가 기계일 때는 이 같은 해석이 더욱 실감 난다. 알파고는 이날 그런 모습까지 보여주었다.",
조선,2016.03.10,3:00,알파고의 창의적 手順에 깜짝 놀랐다,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000164.html,"[인간 對 인공지능 두뇌전쟁]- 프로기사들이 본 알파고사석작전, 완벽한 끝내기에 감탄… 사소한 실수도 몇번 하더라이세돌 패인은 상대를 모른 것
9일 열린 이세돌 9단과 알파고의 제1국을 누구보다 관심 있게 지켜본 이들은 프로기사들이었다. 1국이 끝난 뒤 본지가 인터뷰한 정상급 프로기사 10여명은 입을 모아 알파고의 실력에 놀랐다고 했다.김성룡 9단은 알파고가 판후이와 둘 때 딱 이길 만큼만 두는 것 같더니, 이세돌 9단과 붙었을 때도 이길 만큼만 둔다는 느낌을 받았다며 나랑 둬도 딱 이길 만큼만 두지 않을까 하는 생각이 들어서 두려움을 느꼈다고 말했다. 김성룡 9단은 알파고는 마치 증권가에서 프로그램 매매하는 것처럼 손실이 오면 과감하게 잘라낸다며 중반 이후 알파고의 대처 능력은 완벽했다고 평했다.
2010년 광저우 아시안게임 금메달리스트인 최철한 9단은 알파고가 중반에 이상한 수를 뒀다고 생각했는데, 나중에 검토를 해보니 나름 그 수순이 의미가 있었다며 알파고는 생각보다 깊은 바둑을 두는 정상급 기사라고 평했다. 서능욱 9단은 알파고의 끝내기는 확실히 나보다 강한 것 같다며 마치 전성기 때 이창호를 보는 것 같았다고 했다. 유창혁 9단은 (알파고의 능력을 볼 때) 인공지능이 인간을 완전히 이기는 것은 이제 시간문제인 것 같다는 관전평을 내놨다.그러나 기사들은 알파고가 완벽해 보이지는 않는다고 했다. 이세돌이 상대를 너무 몰랐고, '인공지능과의 대국'도 처음이어서 승부의 흐름을 장악하지 못한 면이 있다는 얘기다. 양재호 9단은 이세돌이 컨디션 조절에 실패한 것 같다며 알파고에 아직은 허점이 있어 보인다. 넘어서기 어려운 존재, 이길 수 없는 존재로 보이지는 않았다고 말했다. 박지은 9단도 알파고의 바둑이 굉장히 힘이 넘쳤다고 총평하면서도 어처구니없는 큰 실수는 없지만 사소한 실수가 있어 완벽하다고 볼 수는 없다고 했다. 다만 쉽게 타협하면서 둘 수도 있는데 계속 가장 강한 수로 싸움을 거는 동시에 승부수를 던지는 점은 흥미로웠다고 한다.기사들은 인간의 바둑과 뭔가 다르다는 느낌도 받았다고 한다. 이슬아 4단은 프로기사들은 '이런 상황에선 이런 수를 둔다'는 정석에 박혀 있는 경우가 많다며 알파고의 수순 자체를 보고 깜짝 놀랐다. 틀에 박히지 않은, 기존에 생각할 수 없었던 작전이었다고 했다. 발상 자체가 인간 프로기사와 달랐다는 것이다.한편 세계대회 현역 3관왕인 중국 커제는 이세돌 9단과 알파고의 1국이 끝난 뒤 중국 매체들을 통해 알파고가 실수를 하긴 했지만, 연산 능력은 계속해서 안정적으로 유지됐다고 평했다. 이어 그는 사람은 한번 실수하면 계속해서 흔들리지만, 알파고는 그렇지 않다면서도 알파고는 나보다 약하다고 말했다.",
조선,2016.03.10,3:00,캐나다에 있던 가족까지 불렀지만… 심리전의 高手가 심리전서 무너져,http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000252.html,"[인간 對 인공지능 두뇌전쟁] 이세돌, 부담 못 떨치고 난조… 오늘 2국선 평정심 회복이 관건
이세돌의 알파고에 대한 패인은 결국 '심리전'의 패배였다. 기계를 상대로 한 심리전이란 표현이 어울리지 않지만, 적어도 이세돌 입장에서만 보면 자신의 마음을 다스리는 데 실패한 첫판이었다. 평소의 이세돌은 심리전의 명수로 꼽힌다. 불리할 때는 '흔들기'로 불리는 교란작전을 능숙하게 펼치고, 유리할 때는 상대의 사용 시간까지 견제하면서 완전히 추격 의지를 꺾어놓는 타입이다.하지만 알파고와의 5번기 1국서 이세돌은 이 같은 자신의 장기를 전혀 발휘하지 못했다. 생각이 전체적으로 굳어 평소의 유연함을 발견하기 어려웠다. 이 같은 현상은 이번 대결을 앞두고 그가 보였던 심리 상태와 무관치 않아 보인다. 최근까지 알파고는 아직 내게 정선(定先·덤을 받지 않고 흑으로 두는 것) 치수이며 전승을 거두겠다고 말해오던 그는 개막 하루 전날 한 판쯤 질지도 모르겠다고 후퇴했다. 전 세계가 지켜보는 가운데 기계와 맞대결할 결전의 날이 다가오자 부담감을 떨치지 못한 것이다. 이 같은 그의 심리는 판 위에 여러 가지 형태로 나타났다. 느슨한 수(13, 61)가 등장했고, 방심(121)이 의심되는 수도 나왔다. 급기야 승부처를 맞아 127, 129로 스스로 무너지는 모습을 보였다. 평소의 이세돌이라곤 믿을 수 없는 난조였다. 많은 프로기사는 알파고가 잘 두어 이긴 측면도 있지만, 평소의 이세돌이라면 이런 결말은 맞지 않았을 것이라고 입을 모았다.이세돌은 이번 행사 직전 농심배 한국대표 최종 주자를 맡아 중국에 원정을 다녀왔다. 3연승 후 마지막 1승만 더 거두면 한국의 역전 우승이 결정되는 상황에서 천적 커제(柯潔)에게 패하고 돌아온 그는 심리적으로 약간 처져 있다고 실토했었다. 패배로 마음이 상했다는 뜻이다.이세돌은 알파고와의 대결 기간 동안 아내 김현진(33), 외동딸 혜림(10)양과 함께 한 호텔서 지내고 있다. 혜림양의 유학 형식으로 4년 전 캐나다로 건너가 살고 있는 가족들을 부른 것. 승부의 긴장을 덜기 위한 이세돌의 노력이었지만 일단 첫날은 효과를 보지 못했다.프로세계에서 누구보다 멘털이 강한 기사로 알려진 이세돌이 10일 벌어질 2국부터 '인간 대표'다운 원래 모습을 보여줄지 주목된다.
",
조선,2016.03.10,3:00,"[팔면봉] 殺生簿, 여론조사 왜곡 유출, 통화 비밀 녹취 외",http://news.chosun.com/site/data/html_dir/2016/03/10/2016031000246.html,"
○ 殺生簿, 여론조사 왜곡 유출, 통화 비밀 녹취…. 소재가 마르지 않는 與黨발 막장 드라마의 끝은?○ ‘알파고 對 이세돌 바둑 대결’서 인공지능이 첫 勝. 언젠가 닥칠 그날이 이렇게 불현듯 찾아올 줄이야….○ 中, ‘김정은, 뚱보 3세’ 뜻하는 인터넷 검색어 금지 풀어. 시진핑의 ‘진심’ 담긴 조치인 듯.",
